date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:17	180924/180924	---M--	200	added ('OK')	image/png	etag:%222c2bc-5c292b3890998%22	https://themesbrand.com/skote/layouts/assets/images/product/img-6.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/product/img-6.png	(from https://themesbrand.com/skote/layouts/ecommerce-products.html)
11:29:17	143/143	---M-Z	200	added ('OK')	application/javascript	etag:%228f-5c292b389a5db-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/product-filter-range.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/product-filter-range.init.js	(from https://themesbrand.com/skote/layouts/ecommerce-products.html)
11:29:18	61834/61834	---M--	200	added ('OK')	image/png	etag:%22f18a-5c292b3890998%22	https://themesbrand.com/skote/layouts/assets/images/product/img-8.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/product/img-8.png	(from https://themesbrand.com/skote/layouts/ecommerce-product-detail.html)
11:29:18	10549/10549	---M--	200	added ('OK')	image/jpeg	etag:%222935-5c292b3894819%22	https://themesbrand.com/skote/layouts/assets/images/users/avatar-5.jpg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/users/avatar-5.jpg	(from https://themesbrand.com/skote/layouts/ecommerce-product-detail.html)
11:29:18	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-5c292b38ade62-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://themesbrand.com/skote/layouts/ecommerce-cart.html)
11:29:19	11284/11284	---M-Z	200	added ('OK')	application/javascript	etag:%222c14-5c292b38ade62-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://themesbrand.com/skote/layouts/ecommerce-cart.html)
11:29:19	65/65	---M--	200	added ('OK')	application/javascript	etag:%2241-5c292b38976fa%22	https://themesbrand.com/skote/layouts/assets/js/pages/ecommerce-cart.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/ecommerce-cart.init.js	(from https://themesbrand.com/skote/layouts/ecommerce-cart.html)
11:29:19	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%223a76-5c292b38e9797-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/select2/css/select2.min.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/select2/css/select2.min.css	(from https://themesbrand.com/skote/layouts/ecommerce-checkout.html)
11:29:19	70851/70851	---M-Z	200	added ('OK')	application/javascript	etag:%22114c3-5c292b38ea737-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/select2/js/select2.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/select2/js/select2.min.js	(from https://themesbrand.com/skote/layouts/ecommerce-checkout.html)
11:29:20	24/24	---M--	200	added ('OK')	application/javascript	etag:%2218-5c292b38976fa%22	https://themesbrand.com/skote/layouts/assets/js/pages/ecommerce-select2.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/ecommerce-select2.init.js	(from https://themesbrand.com/skote/layouts/ecommerce-checkout.html)
11:29:20	9846/9846	---M-Z	200	added ('OK')	text/css	etag:%222676-5c292b38b7aa5-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/dropzone/min/dropzone.min.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/dropzone/min/dropzone.min.css	(from https://themesbrand.com/skote/layouts/ecommerce-add-product.html)
11:29:21	47487/47487	---M-Z	200	added ('OK')	application/javascript	etag:%22b97f-5c292b38b7aa5-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/dropzone/min/dropzone.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/dropzone/min/dropzone.min.js	(from https://themesbrand.com/skote/layouts/ecommerce-add-product.html)
11:29:21	5395/5395	---M-Z	200	added ('OK')	text/css	etag:%221513-5c292b38b2c84-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://themesbrand.com/skote/layouts/crypto-wallet.html)
11:29:21	4162/4162	---M-Z	200	added ('OK')	text/css	etag:%221042-5c292b38b4bc4-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://themesbrand.com/skote/layouts/crypto-wallet.html)
11:29:21	83581/83581	---M-Z	200	added ('OK')	application/javascript	etag:%221467d-5c292b38b6b05-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://themesbrand.com/skote/layouts/crypto-wallet.html)
11:29:22	2094/2094	---M-Z	200	added ('OK')	application/javascript	etag:%2282e-5c292b38b2c84-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://themesbrand.com/skote/layouts/crypto-wallet.html)
11:29:22	13968/13968	---M-Z	200	added ('OK')	application/javascript	etag:%223690-5c292b38b4bc4-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://themesbrand.com/skote/layouts/crypto-wallet.html)
11:29:22	1244/1244	---M-Z	200	added ('OK')	application/javascript	etag:%224dc-5c292b38b4bc4-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://themesbrand.com/skote/layouts/crypto-wallet.html)
11:29:22	754/754	---M-Z	200	added ('OK')	application/javascript	etag:%222f2-5c292b38976fa-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/crypto-wallet.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/crypto-wallet.init.js	(from https://themesbrand.com/skote/layouts/crypto-wallet.html)
11:29:22	3778/3778	---M-Z	200	added ('OK')	application/javascript	etag:%22ec2-5c292b38976fa-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/crypto-exchange.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/crypto-exchange.init.js	(from https://themesbrand.com/skote/layouts/crypto-exchange.html)
11:29:23	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-5c292b38a9040-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesbrand.com/skote/layouts/crypto-orders.html)
11:29:23	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%22839d-5c292b38a9040-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesbrand.com/skote/layouts/crypto-orders.html)
11:29:23	197/197	---M-Z	200	added ('OK')	application/javascript	etag:%22c5-5c292b38976fa-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/crypto-orders.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/crypto-orders.init.js	(from https://themesbrand.com/skote/layouts/crypto-orders.html)
11:29:24	13857/13857	---M-Z	200	added ('OK')	application/javascript	etag:%223621-5c292b38ca38c-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/jquery-steps/build/jquery.steps.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/jquery-steps/build/jquery.steps.min.js	(from https://themesbrand.com/skote/layouts/crypto-kyc-application.html)
11:29:24	122/122	---M-Z	200	added ('OK')	application/javascript	etag:%227a-5c292b38976fa-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/crypto-kyc-app.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/crypto-kyc-app.init.js	(from https://themesbrand.com/skote/layouts/crypto-kyc-application.html)
11:29:24	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%22d17-5c292b38dfb54-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/owl.carousel/assets/owl.carousel.min.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/owl.carousel/assets/owl.carousel.min.css	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:25	1013/1013	---M-Z	200	added ('OK')	text/css	etag:%223f5-5c292b38dfb54-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/owl.carousel/assets/owl.theme.default.min.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/owl.carousel/assets/owl.theme.default.min.css	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:25	1108/1108	---M--	200	added ('OK')	image/png	etag:%22454-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/clients/1.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/clients/1.png	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:25	1005/1005	---M--	200	added ('OK')	image/png	etag:%223ed-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/clients/2.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/clients/2.png	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:25	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/clients/3.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/clients/3.png	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:26	804/804	---M--	200	added ('OK')	image/png	etag:%22324-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/clients/4.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/clients/4.png	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:26	388/388	---M--	200	added ('OK')	image/png	etag:%22184-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/clients/5.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/clients/5.png	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:26	959/959	---M--	200	added ('OK')	image/png	etag:%223bf-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/clients/6.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/clients/6.png	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:26	11738/11738	---M--	200	added ('OK')	image/jpeg	etag:%222dda-5c292b3894819%22	https://themesbrand.com/skote/layouts/assets/images/users/avatar-8.jpg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/users/avatar-8.jpg	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:26	220365/220365	---M--	200	added ('OK')	image/png	etag:%2235ccd-5c292b388abd6%22	https://themesbrand.com/skote/layouts/assets/images/crypto/features-img/img-2.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/crypto/features-img/img-2.png	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:27	880747/880747	---M--	200	added ('OK')	image/jpeg	etag:%22d706b-5c292b387e0b1%22	https://themesbrand.com/skote/layouts/assets/images/crypto/blog/img-1.jpg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/crypto/blog/img-1.jpg	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:28	2532/2532	---M-Z	200	added ('OK')	application/javascript	etag:%229e4-5c292b38d208f-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/jquery.easing/jquery.easing.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/jquery.easing/jquery.easing.min.js	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:28	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2214db-5c292b38ca38c-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/jquery-countdown/jquery.countdown.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/jquery-countdown/jquery.countdown.min.js	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:28	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-5c292b38dfb54-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/owl.carousel/owl.carousel.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/owl.carousel/owl.carousel.min.js	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:28	854/854	---M-Z	200	added ('OK')	application/javascript	etag:%22356-5c292b389869a-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/ico-landing.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/ico-landing.init.js	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:29	387418/387418	---MCZ	200	added ('OK')	application/javascript	etag:%225e95a-5c292b38f437b-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/tinymce/tinymce.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/tinymce/tinymce.min.js	(from https://themesbrand.com/skote/layouts/email-inbox.html)
11:29:29	966/966	---M-Z	200	added ('OK')	application/javascript	etag:%223c6-5c292b38976fa-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/email-editor.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/email-editor.init.js	(from https://themesbrand.com/skote/layouts/email-inbox.html)
11:29:29	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Jan%202022%2004:29:30%20GMT	https://themesbrand.com/skote/layouts/assets/libs/summernote/summernote-bs4.min.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/summernote/summernote-bs4.min.css	(from https://themesbrand.com/skote/layouts/email-read.html)
11:29:29	2664723/2664723	---M--	200	added ('OK')	image/jpeg	etag:%2228a913-5c292b3882ed3%22	https://themesbrand.com/skote/layouts/assets/images/crypto/blog/img-2.jpg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/crypto/blog/img-2.jpg	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:30	182435/182435	---M--	200	added ('OK')	image/jpeg	etag:%222c8a3-5c292b38928d8%22	https://themesbrand.com/skote/layouts/assets/images/small/img-3.jpg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/small/img-3.jpg	(from https://themesbrand.com/skote/layouts/email-read.html)
11:29:30	203278/203278	---M--	200	added ('OK')	image/jpeg	etag:%2231a0e-5c292b38928d8%22	https://themesbrand.com/skote/layouts/assets/images/small/img-4.jpg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/small/img-4.jpg	(from https://themesbrand.com/skote/layouts/email-read.html)
11:29:30	11962/11962	---M--	200	added ('OK')	image/jpeg	etag:%222eba-5c292b3894819%22	https://themesbrand.com/skote/layouts/assets/images/users/avatar-7.jpg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/users/avatar-7.jpg	(from https://themesbrand.com/skote/layouts/invoices-list.html)
11:29:31	8984/8984	---M--	200	added ('OK')	image/png	etag:%222318-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/companies/img-4.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/companies/img-4.png	(from https://themesbrand.com/skote/layouts/projects-grid.html)
11:29:31	8041/8041	---M--	200	added ('OK')	image/png	etag:%221f69-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/companies/img-5.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/companies/img-5.png	(from https://themesbrand.com/skote/layouts/projects-grid.html)
11:29:31	7408/7408	---M--	200	added ('OK')	image/png	etag:%221cf0-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/companies/img-6.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/companies/img-6.png	(from https://themesbrand.com/skote/layouts/projects-grid.html)
11:29:31	1992467/1992467	---M--	200	added ('OK')	image/jpeg	etag:%221e6713-5c292b3888c95%22	https://themesbrand.com/skote/layouts/assets/images/crypto/blog/img-3.jpg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/crypto/blog/img-3.jpg	(from https://themesbrand.com/skote/layouts/crypto-ico-landing.html)
11:29:31	479/479	---M-Z	200	added ('OK')	application/javascript	etag:%221df-5c292b389a5db-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/project-overview.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/project-overview.init.js	(from https://themesbrand.com/skote/layouts/projects-overview.html)
11:29:32	665/665	---M-Z	200	added ('OK')	application/javascript	etag:%22299-5c292b389a5db-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/tasklist.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/tasklist.init.js	(from https://themesbrand.com/skote/layouts/tasks-list.html)
11:29:32	466/466	---M-Z	200	added ('OK')	text/css	etag:%221d2-5c292b38b6b05-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/dragula/dragula.min.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/dragula/dragula.min.css	(from https://themesbrand.com/skote/layouts/tasks-kanban.html)
11:29:33	11396/11396	---M-Z	200	added ('OK')	application/javascript	etag:%222c84-5c292b38b6b05-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/dragula/dragula.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/dragula/dragula.min.js	(from https://themesbrand.com/skote/layouts/tasks-kanban.html)
11:29:33	307424/307424	---M--	200	added ('OK')	image/jpeg	etag:%224b0e0-5c292b38928d8%22	https://themesbrand.com/skote/layouts/assets/images/small/img-5.jpg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/small/img-5.jpg	(from https://themesbrand.com/skote/layouts/tasks-kanban.html)
11:29:33	24430/24430	---M-Z	200	added ('OK')	application/javascript	etag:%225f6e-5c292b38cf1ae-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/jquery-validation/jquery.validate.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/jquery-validation/jquery.validate.min.js	(from https://themesbrand.com/skote/layouts/tasks-kanban.html)
11:29:33	136/136	---M-Z	200	added ('OK')	application/javascript	etag:%2288-5c292b389a5db-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/task-kanban.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/task-kanban.init.js	(from https://themesbrand.com/skote/layouts/tasks-kanban.html)
11:29:33	6676/6676	---M-Z	200	added ('OK')	application/javascript	etag:%221a14-5c32759e63517-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/task-form.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/task-form.init.js	(from https://themesbrand.com/skote/layouts/tasks-kanban.html)
11:29:34	10550/10550	---M-Z	200	added ('OK')	application/javascript	etag:%222936-5c292b38d208f-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/jquery.repeater/jquery.repeater.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/jquery.repeater/jquery.repeater.min.js	(from https://themesbrand.com/skote/layouts/tasks-create.html)
11:29:34	1431/1431	---M-Z	200	added ('OK')	application/javascript	etag:%22597-5c292b389a5db-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/task-create.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/task-create.init.js	(from https://themesbrand.com/skote/layouts/tasks-create.html)
11:29:34	531/531	---M-Z	200	added ('OK')	application/javascript	etag:%22213-5c292b389a5db-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/profile.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/profile.init.js	(from https://themesbrand.com/skote/layouts/contacts-profile.html)
11:29:35	83/83	---M-Z	200	added ('OK')	application/javascript	etag:%2253-5c292b389675a-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/auth-2-carousel.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/auth-2-carousel.init.js	(from https://themesbrand.com/skote/layouts/auth-login-2.html)
11:29:35	332719/332719	---M--	200	added ('OK')	image/jpeg	etag:%22513af-5c292b3894819%22	https://themesbrand.com/skote/layouts/assets/images/small/img-7.jpg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/small/img-7.jpg	(from https://themesbrand.com/skote/layouts/blog-list.html)
11:29:35	320/320	---M-Z	200	added ('OK')	application/javascript	etag:%22140-5c292b389a5db-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/validation.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/validation.init.js	(from https://themesbrand.com/skote/layouts/auth-register.html)
11:29:36	274/274	---M-Z	200	added ('OK')	application/javascript	etag:%22112-5ced9649782d7-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/two-step-verification.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/two-step-verification.init.js	(from https://themesbrand.com/skote/layouts/auth-two-step-verification.html)
11:29:36	80707/80707	---M--	200	added ('OK')	image/svg+xml	etag:%2213b43-5c292b388ea57%22	https://themesbrand.com/skote/layouts/assets/images/maintenance.svg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/maintenance.svg	(from https://themesbrand.com/skote/layouts/pages-maintenance.html)
11:29:37	350/350	---M-Z	200	added ('OK')	application/javascript	etag:%2215e-5c292b38976fa-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/coming-soon.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/coming-soon.init.js	(from https://themesbrand.com/skote/layouts/pages-comingsoon.html)
11:29:37	47314/47314	---M--	200	added ('OK')	image/svg+xml	etag:%22b8d2-5c292b387c170%22	https://themesbrand.com/skote/layouts/assets/images/coming-soon.svg	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/coming-soon.svg	(from https://themesbrand.com/skote/layouts/pages-comingsoon.html)
11:29:37	209/209	---M-Z	200	added ('OK')	application/javascript	etag:%22d1-5c292b389a5db-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/timeline.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/timeline.init.js	(from https://themesbrand.com/skote/layouts/pages-timeline.html)
11:29:38	57867/57867	---M--	200	added ('OK')	image/png	etag:%22e20b-5c292b388abd6%22	https://themesbrand.com/skote/layouts/assets/images/error-img.png	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/images/error-img.png	(from https://themesbrand.com/skote/layouts/pages-404.html)
11:29:38	509/509	---M-Z	200	added ('OK')	application/javascript	etag:%221fd-5cec28918cfec-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/alerts.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/alerts.init.js	(from https://themesbrand.com/skote/layouts/ui-alerts.html)
11:29:38	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-5c292b38d7e51-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesbrand.com/skote/layouts/ui-cards.html)
11:29:39	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-5c292b38d7e51-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/magnific-popup/magnific-popup.css	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/magnific-popup/magnific-popup.css	(from https://themesbrand.com/skote/layouts/ui-lightbox.html)
11:29:39	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-5c292b38d7e51-gzip%22	https://themesbrand.com/skote/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://themesbrand.com/skote/layouts/ui-lightbox.html)
11:29:39	1777/1777	---M-Z	200	added ('OK')	application/javascript	etag:%226f1-5c292b389869a-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/lightbox.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/lightbox.init.js	(from https://themesbrand.com/skote/layouts/ui-lightbox.html)
11:29:39	311/311	---M-Z	200	added ('OK')	application/javascript	etag:%22137-5cec28918df8c-gzip%22	https://themesbrand.com/skote/layouts/assets/js/pages/modal.init.js	C:/Users/Kabilack/Downloads/nyobaterus/themesbrand.com/skote/layouts/assets/js/pages/modal.init.js	(from https://themesbrand.com/skote/layouts/ui-modals.html)
